Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
590,CA-2023-10096,2023-08-29,2023-09-02,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,74451,Central,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,112.0,7,0.0,22.4
591,CA-2022-10467,2022-09-16,2022-09-18,First Class,CUS-ZL-10037,Paul Harris,Consumer,Houston,Texas,United States,48557,Central,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,3500.0,7,0.5,17.5
592,CA-2023-10338,2023-09-23,2023-09-24,Second Class,CUS-PP-10016,Dave Brooks,Corporate,San Francisco,California,United States,72613,West,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,154.0,7,0.0,18.48
593,CA-2021-10471,2021-12-14,2021-12-17,Second Class,CUS-ZM-10038,Steven Martin,Home Office,Phoenix,Arizona,United States,29048,West,OFF-AP-10003746,Office Supplies,Appliances,Cuisinart Portable Coffee Maker,160.0,2,0.0,25.6
594,CA-2024-20225,2024-05-20,2024-05-21,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Phoenix,Arizona,United States,10764,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,2200.0,10,0.0,396.0
595,CA-2022-20173,2022-02-26,2022-02-28,Standard Class,CUS-WW-10023,Beth Thompson,Corporate,Charlotte,North Carolina,United States,69613,South,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,6993.0,7,0.0,559.44
596,CA-2022-10621,2022-11-10,2022-11-14,Second Class,CUS-BB-10002,Tamara Chand,Corporate,Nashville,Tennessee,United States,36588,South,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,15.0,5,0.0,3.3
597,CA-2024-10238,2024-10-02,2024-10-05,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,10679,South,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,9890.1,11,0.1,49.45
598,CA-2024-10563,2024-05-14,2024-05-20,Standard Class,CUS-MM-10013,Lycoris Saunders,Corporate,Austin,Texas,United States,45235,Central,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,99.0,11,0.4,-11.54
599,CA-2022-10312,2022-10-14,2022-10-18,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,96154,West,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,750.0,3,0.0,105.0
600,CA-2023-10583,2023-10-09,2023-10-10,Same Day,CUS-TT-10020,Roy Collins,Corporate,Baltimore,Maryland,United States,52395,East,OFF-PA-10004675,Office Supplies,Paper,Southworth 25 Cotton Business Paper,42.0,7,0.5,-5.35
601,CA-2021-10557,2021-05-15,2021-05-16,Second Class,CUS-YY-10025,Phil Fox,Consumer,Boston,Massachusetts,United States,47247,East,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,2157.6,4,0.4,-112.54
602,CA-2022-10533,2022-05-22,2022-05-24,First Class,CUS-ZW-10048,George Hall,Corporate,Atlanta,Georgia,United States,12014,South,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,8990.0,10,0.0,629.3
603,CA-2021-20214,2021-02-23,2021-02-27,Standard Class,CUS-ZC-10028,James Wilson,Corporate,San Antonio,Texas,United States,68326,Central,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,100.0,2,0.0,19.0
604,CA-2024-10457,2024-11-13,2024-11-14,First Class,CUS-ZJ-10035,Barbara Jackson,Consumer,San Diego,California,United States,75333,West,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,400.0,8,0.0,76.0
605,CA-2021-10526,2021-11-22,2021-11-24,Standard Class,CUS-ZV-10047,Sharon Walker,Consumer,Nashville,Tennessee,United States,73407,South,OFF-ST-10000107,Office Supplies,Storage,Stur-D-Stor Heavy Duty Shelving,996.0,6,0.0,179.28
606,CA-2022-10286,2022-02-08,2022-02-11,Second Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,37152,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1098.0,6,0.0,241.56
607,CA-2024-10267,2024-10-02,2024-10-04,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,64592,West,OFF-BI-10001661,Office Supplies,Binders,GBC DocuBind P400 Electric Binding,450.0,1,0.0,85.5
608,CA-2024-10649,2024-10-23,2024-10-24,First Class,CUS-KK-10011,Anna Andreadi,Consumer,Austin,Texas,United States,71377,Central,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,45.0,15,0.0,9.9
609,CA-2023-10391,2023-12-21,2023-12-24,Second Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,18885,South,OFF-AP-10002311,Office Supplies,Appliances,Hoover Portapower Lightweight Vac,520.0,4,0.0,93.6
610,CA-2024-10452,2024-11-06,2024-11-09,Second Class,CUS-ZF-10031,Mary Martinez,Consumer,Louisville,Kentucky,United States,27125,South,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,216.0,12,0.5,1.08
611,CA-2024-10128,2024-11-04,2024-11-05,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,80457,South,OFF-ST-10000107,Office Supplies,Storage,Stur-D-Stor Heavy Duty Shelving,332.0,2,0.0,59.76
612,CA-2024-10134,2024-04-16,2024-04-18,Second Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,28964,South,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,16.0,1,0.0,3.2
613,CA-2023-10575,2023-02-05,2023-02-09,Second Class,CUS-XX-10024,Dean Nguyen,Home Office,Baltimore,Maryland,United States,93627,East,OFF-FA-10002118,Office Supplies,Fasteners,Stockwell Rubber Bands Gross,10.8,6,0.4,-0.85
614,CA-2024-10651,2024-11-13,2024-11-19,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Memphis,Tennessee,United States,13966,South,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,130.0,10,0.0,31.2
615,CA-2022-20086,2022-04-20,2022-04-25,Standard Class,CUS-YY-10025,Phil Fox,Consumer,New York City,New York,United States,54256,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,11200.0,8,0.0,448.0
616,CA-2022-10255,2022-04-22,2022-04-23,Second Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,17897,West,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,10.0,2,0.0,2.8
617,CA-2021-10384,2021-09-27,2021-09-30,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,52413,South,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,11880.0,6,0.1,2138.4
618,CA-2023-10431,2023-08-29,2023-09-04,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,99220,Central,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,320.0,4,0.0,89.6
619,CA-2022-10540,2022-02-08,2022-02-10,Second Class,CUS-ZX-10049,Donna Allen,Consumer,Detroit,Michigan,United States,45268,Central,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,36.4,4,0.3,0.18
620,CA-2023-10157,2023-10-22,2023-10-26,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,52568,East,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,1798.0,2,0.0,125.86
621,CA-2024-10580,2024-10-27,2024-10-28,Second Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,78089,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,80.0,2,0.5,-11.42
622,CA-2023-10400,2023-03-01,2023-03-05,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,81319,Central,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,250.0,5,0.0,47.5
623,CA-2021-10080,2021-08-31,2021-09-03,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,50189,Central,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,156.0,12,0.0,37.44
624,CA-2023-10067,2023-02-11,2023-02-17,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,95426,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,320.0,4,0.0,89.6
625,CA-2023-20218,2023-06-27,2023-07-01,First Class,CUS-DD-10004,Tom Ashbrook,Consumer,Indianapolis,Indiana,United States,19849,Central,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,5280.0,3,0.2,739.2
626,CA-2022-10513,2022-04-28,2022-05-01,Standard Class,CUS-ZT-10045,Angela Lewis,Consumer,Phoenix,Arizona,United States,37617,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,880.0,11,0.0,246.4
627,CA-2021-10382,2021-01-15,2021-01-18,Second Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,74517,South,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,2560.0,4,0.2,12.8
628,CA-2024-10405,2024-09-14,2024-09-16,Second Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,26539,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,1500.0,3,0.5,-187.65
629,CA-2022-10565,2022-10-01,2022-10-02,Standard Class,CUS-KK-10011,Anna Andreadi,Consumer,New York City,New York,United States,11075,East,OFF-FA-10000304,Office Supplies,Fasteners,Staple Holder Set,43.2,12,0.4,-3.33
630,CA-2021-10519,2021-07-17,2021-07-18,Standard Class,CUS-ZU-10046,Brian Lee,Home Office,Jacksonville,Florida,United States,72373,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,10000.0,10,0.0,500.0
631,CA-2023-20290,2023-09-23,2023-09-29,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Denver,Colorado,United States,32568,West,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,12.0,2,0.0,2.88
632,CA-2024-10185,2024-08-22,2024-08-26,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,28818,Central,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,324.0,9,0.0,77.76
633,CA-2024-10269,2024-07-08,2024-07-14,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,89026,West,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,3500.0,7,0.0,700.0
634,CA-2024-20306,2024-08-26,2024-08-29,Same Day,CUS-JJ-10010,Seth Vernon,Corporate,Jacksonville,Florida,United States,93580,South,OFF-EN-10003611,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,54.0,6,0.0,11.88
635,CA-2021-20329,2021-05-08,2021-05-13,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Detroit,Michigan,United States,62679,Central,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,48.0,8,0.0,11.52
636,CA-2023-10156,2023-02-06,2023-02-12,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,51033,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,5600.0,8,0.3,28.0
637,CA-2021-10106,2021-03-18,2021-03-22,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,52176,South,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,45.0,9,0.0,12.6
638,CA-2021-20185,2021-06-27,2021-07-01,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,Houston,Texas,United States,46842,Central,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,500.0,1,0.0,100.0
639,CA-2022-10615,2022-11-15,2022-11-18,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,San Antonio,Texas,United States,48590,Central,OFF-ST-10000107,Office Supplies,Storage,Stur-D-Stor Heavy Duty Shelving,1494.0,9,0.0,268.92
640,CA-2021-10530,2021-07-16,2021-07-17,Same Day,CUS-ZW-10048,George Hall,Corporate,Atlanta,Georgia,United States,32973,South,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,3800.0,10,0.0,836.0
641,CA-2021-20216,2021-02-01,2021-02-02,Second Class,CUS-ZD-10029,Lisa Davis,Consumer,Las Vegas,Nevada,United States,81402,West,OFF-PA-10004675,Office Supplies,Paper,Southworth 25 Cotton Business Paper,21.6,2,0.1,2.59
642,CA-2022-10013,2022-07-24,2022-07-26,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,30033,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,799.2,1,0.2,4.0
643,CA-2021-10108,2021-11-13,2021-11-14,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,23154,South,OFF-AP-10000304,Office Supplies,Appliances,Belkin 6 Outlet Surge Protector,90.0,9,0.5,-5.68
644,CA-2022-10529,2022-03-16,2022-03-21,Standard Class,CUS-ZV-10047,Sharon Walker,Consumer,Nashville,Tennessee,United States,20490,South,OFF-AR-10000246,Office Supplies,Art,Avery Color Pen Set,30.0,5,0.0,9.0
645,CA-2022-10009,2022-10-18,2022-10-20,Second Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,38785,West,OFF-PA-10002365,Office Supplies,Paper,Hammermill CopyPlus Paper Ream,407.0,11,0.0,97.68
646,CA-2023-20222,2023-04-07,2023-04-10,First Class,CUS-ZB-10027,Sarah Johnson,Consumer,San Antonio,Texas,United States,48973,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,456.0,6,0.2,4.56
647,CA-2022-10011,2022-10-18,2022-10-20,First Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,44718,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,15400.0,11,0.0,616.0
648,CA-2024-10266,2024-07-14,2024-07-16,First Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,34101,West,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,2697.0,3,0.0,188.79
649,CA-2022-10466,2022-10-24,2022-10-26,Standard Class,CUS-ZL-10037,Paul Harris,Consumer,Houston,Texas,United States,52184,Central,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2500.0,10,0.0,350.0
650,CA-2022-10447,2022-09-19,2022-09-25,Standard Class,CUS-ZB-10027,Sarah Johnson,Consumer,Memphis,Tennessee,United States,48800,South,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,380.0,4,0.0,60.8
651,CA-2022-10036,2022-07-09,2022-07-13,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,Memphis,Tennessee,United States,97538,South,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,4180.0,11,0.0,919.6
652,CA-2023-10553,2023-06-16,2023-06-20,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,Indianapolis,Indiana,United States,70784,Central,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,3496.5,7,0.5,-348.87
653,CA-2024-10644,2024-10-07,2024-10-12,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Seattle,Washington,United States,45737,West,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,200.0,4,0.0,38.0
654,CA-2021-10546,2021-03-03,2021-03-07,Second Class,CUS-ZY-10050,Edward Young,Home Office,Miami,Florida,United States,86153,South,OFF-AP-10000304,Office Supplies,Appliances,Belkin 6 Outlet Surge Protector,220.0,11,0.0,30.8
655,CA-2023-10378,2023-09-06,2023-09-11,Standard Class,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,51795,East,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,825.0,5,0.0,165.0
656,CA-2021-10608,2021-10-01,2021-10-03,First Class,CUS-DD-10004,Tom Ashbrook,Consumer,Philadelphia,Pennsylvania,United States,40266,East,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,4800.0,6,0.0,1152.0
657,CA-2024-20257,2024-05-01,2024-05-04,Standard Class,CUS-SS-10019,Brad Thomas,Home Office,Miami,Florida,United States,15976,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,11200.0,8,0.0,448.0
658,CA-2023-10016,2023-01-02,2023-01-03,Same Day,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,49117,West,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,1280.0,2,0.2,6.4
659,CA-2021-10481,2021-06-28,2021-06-30,Standard Class,CUS-ZO-10040,Kenneth Garcia,Corporate,Boston,Massachusetts,United States,91039,East,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,990.0,6,0.0,198.0
660,CA-2022-10547,2022-06-16,2022-06-19,Standard Class,CUS-ZY-10050,Edward Young,Home Office,Miami,Florida,United States,90358,South,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,110.0,5,0.0,13.2
661,CA-2024-10404,2024-08-02,2024-08-03,Same Day,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,14551,Central,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,5000.0,5,0.0,1300.0
662,CA-2024-20191,2024-11-13,2024-11-17,First Class,CUS-QQ-10017,Mark Hamilton,Consumer,Miami,Florida,United States,35768,South,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,1080.0,6,0.0,162.0
663,CA-2024-10213,2024-10-19,2024-10-25,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,49596,East,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2250.0,9,0.0,315.0
664,CA-2022-10143,2022-11-03,2022-11-04,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,27054,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,10800.0,12,0.1,54.0
665,CA-2023-20192,2023-08-01,2023-08-05,Standard Class,CUS-ZC-10028,James Wilson,Corporate,Minneapolis,Minnesota,United States,53844,Central,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,2200.0,1,0.0,660.0
666,CA-2021-10328,2021-02-18,2021-02-22,Standard Class,CUS-PP-10016,Dave Brooks,Corporate,San Francisco,California,United States,27392,West,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,256.5,3,0.1,10.26
667,CA-2024-20082,2024-08-25,2024-08-27,Standard Class,CUS-OO-10015,Jane Waco,Consumer,Miami,Florida,United States,70815,South,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,5500.0,10,0.0,770.0
668,CA-2023-10042,2023-07-03,2023-07-05,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,Memphis,Tennessee,United States,63264,South,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,504.0,9,0.3,2.52
669,CA-2022-20025,2022-12-26,2022-12-29,First Class,CUS-UU-10021,Alan Shonely,Consumer,Austin,Texas,United States,29686,Central,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,64.8,2,0.1,10.37
670,CA-2024-20285,2024-04-05,2024-04-09,Second Class,CUS-XX-10024,Dean Nguyen,Home Office,Memphis,Tennessee,United States,34826,South,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chair,1680.0,8,0.0,369.6
671,CA-2022-20294,2022-09-04,2022-09-05,Same Day,CUS-SS-10019,Brad Thomas,Home Office,San Antonio,Texas,United States,78445,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,9000.0,9,0.0,450.0
672,CA-2021-10504,2021-03-18,2021-03-20,Standard Class,CUS-ZS-10044,Kevin Rodriguez,Corporate,Louisville,Kentucky,United States,21869,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,1704.0,8,0.0,306.72
673,CA-2021-10420,2021-07-29,2021-07-30,Second Class,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,11109,Central,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,48.0,3,0.0,9.6
674,CA-2022-10175,2022-03-25,2022-03-31,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,57749,Central,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,6400.0,8,0.0,1536.0
675,CA-2022-10007,2022-05-29,2022-05-30,Same Day,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,57819,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,11200.0,8,0.0,448.0
676,CA-2024-10240,2024-06-13,2024-06-14,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,14888,South,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,6048.0,12,0.1,967.68
677,CA-2024-10655,2024-11-19,2024-11-20,First Class,CUS-SS-10019,Brad Thomas,Home Office,Nashville,Tennessee,United States,85260,South,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,2520.0,14,0.0,378.0
678,CA-2024-10347,2024-01-09,2024-01-10,Second Class,CUS-QQ-10017,Mark Hamilton,Consumer,Sacramento,California,United States,62163,West,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,2.8,1,0.3,0.01
679,CA-2024-20058,2024-10-04,2024-10-09,Second Class,CUS-LL-10012,Greg Tran,Consumer,San Antonio,Texas,United States,98242,Central,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,16.2,6,0.1,2.27
680,CA-2022-10089,2022-10-09,2022-10-11,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,63545,Central,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,1120.0,2,0.0,313.6
681,CA-2021-20050,2021-08-09,2021-08-12,First Class,CUS-FF-10006,Ken Lonsdale,Home Office,Austin,Texas,United States,64871,Central,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,154.0,7,0.0,18.48
682,CA-2024-10105,2024-06-23,2024-06-24,Same Day,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,86011,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,380.0,5,0.2,1.9
683,CA-2021-10054,2021-02-17,2021-02-18,First Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,16057,West,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,852.0,4,0.0,153.36
